name,n,m,converged,iters,relres,wpe,setup_s,solve_s,status
Pajek__EAT_SR.mtx,19405,169071,1,7,5.14580180221413e-9,139.79708524820933,0.084854833,0.015454875,ok
Pajek__EPA.mtx,4054,6580,1,11,6.99665460116739e-9,322.45714285714286,0.002067709,0.001623208,ok
Pajek__EVA.mtx,3275,3343,1,16,3.784420124143209e-9,340.7956924917739,0.000690125,0.001128291,ok
Pajek__Erdos02.mtx,5534,8472,1,12,2.2577539415565444e-9,266.1388101983003,0.008320583,0.001601042,ok
Pajek__Erdos971.mtx,429,1312,1,13,7.752771747187656e-9,281.9474085365854,0.000486541,0.000231209,ok
Pajek__Erdos972.mtx,4680,7030,1,14,4.5955806335688485e-9,377.70526315789476,0.001420291,0.00177525,ok
Pajek__Erdos981.mtx,439,1378,1,13,3.1804025051495578e-9,291.7830188679245,0.000435417,0.000237167,ok
Pajek__Erdos982.mtx,4875,7304,1,14,4.480823188859451e-9,376.70235487404165,0.001404791,0.001849542,ok
Pajek__Erdos991.mtx,446,1413,1,13,2.913880380468992e-9,288.2264685067233,0.000439375,0.000239833,ok
Pajek__Erdos992.mtx,4991,7428,1,13,5.57359533309482e-9,338.5967959073775,0.001392167,0.001717916,ok
Pajek__FA.mtx,8176,36153,1,11,5.462385285234133e-9,270.5294719663652,0.018453416,0.007151417,ok
Pajek__GD00_a.mtx,62,77,0,0,0,0,0,0,skip(size)
Pajek__GD00_c.mtx,418,561,0,0,0,0,0,0,skip(size)
Pajek__GD01_Acap.mtx,26,33,0,0,0,0,0,0,skip(size)
Pajek__GD01_a.mtx,26,33,0,0,0,0,0,0,skip(size)
Pajek__GD01_c.mtx,33,135,0,0,0,0,0,0,skip(size)
Pajek__GD02_b.mtx,74,101,0,0,0,0,0,0,skip(size)
Pajek__GD06_Java.mtx,730,1330,1,16,8.772365231469542e-9,406.2315789473684,0.000637167,0.000420458,ok
Pajek__GD06_theory.mtx,101,190,0,0,0,0,0,0,skip(size)
Pajek__GD95_c.mtx,62,143,0,0,0,0,0,0,skip(size)
Pajek__GD96_a.mtx,185,186,0,0,0,0,0,0,skip(size)
Pajek__GD96_b.mtx,3,2,0,0,0,0,0,0,skip(size)
Pajek__GD96_c.mtx,65,125,0,0,0,0,0,0,skip(size)
Pajek__GD96_d.mtx,69,69,0,0,0,0,0,0,skip(size)
Pajek__GD97_a.mtx,84,166,0,0,0,0,0,0,skip(size)
Pajek__GD97_b.mtx,46,132,0,0,0,0,0,0,skip(size)
Pajek__GD97_c.mtx,344,354,0,0,0,0,0,0,skip(size)
Pajek__GD98_b.mtx,15,14,0,0,0,0,0,0,skip(size)
Pajek__GD98_c.mtx,112,168,0,0,0,0,0,0,skip(size)
Pajek__GD99_b.mtx,64,125,0,0,0,0,0,0,skip(size)
Pajek__GD99_c.mtx,25,24,0,0,0,0,0,0,skip(size)
Pajek__GlossGT.mtx,53,73,0,0,0,0,0,0,skip(size)
Pajek__HEP-th-new.mtx,20036,104102,1,14,9.72611905553354e-9,304.5268294557261,0.062288791,0.023370334,ok
Pajek__HEP-th.mtx,19454,100409,1,14,9.682291707329592e-9,300.33471103187964,0.1138835,0.02280925,ok
Pajek__Journals.mtx,124,5972,1,4,1.6773431612467923e-9,40.581379772270594,0.000261708,9.5667e-5,ok
Pajek__Kohonen.mtx,3694,12557,1,11,7.685120806949806e-9,237.24854662737914,0.030045584,0.001969083,ok
Pajek__Lederberg.mtx,8193,40975,1,13,9.59619129397309e-9,220.18716290420988,0.068817375,0.006095208,ok
Pajek__ODLIS.mtx,2567,9187,1,12,2.9898285768834528e-9,293.33841297485577,0.002946792,0.001756667,ok
Pajek__Reuters911.mtx,13308,148035,1,11,7.0694516202606694e-9,257.33973722430505,0.097600166,0.018941167,ok
Pajek__Roget.mtx,967,2539,1,12,3.1193991067715043e-9,304.1969279243797,0.001092709,0.000502791,ok
Pajek__Sandi_authors.mtx,86,124,0,0,0,0,0,0,skip(size)
Pajek__SciMet.mtx,2655,10216,1,12,3.084302162809026e-9,277.71613155833984,0.002899958,0.001730125,ok
Pajek__SmaGri.mtx,1023,4860,1,8,5.595891777143073e-9,135.73827160493826,0.001338125,0.000378375,ok
Pajek__SmallW.mtx,233,971,0,0,0,0,0,0,skip(size)
Pajek__USAir97.mtx,332,2126,1,14,7.3962145420401066e-9,183.44873000940734,0.000378042,0.000247542,ok
Pajek__USpowerGrid.mtx,4941,6594,1,17,5.529093407502256e-9,510.9049135577798,0.002890666,0.002960875,ok
Pajek__Wordnet3.mtx,25332,32927,1,50,9.171829586157357e-9,2263.6984845263764,0.048013875,0.074940542,ok
Pajek__Zewail.mtx,6629,53458,1,10,3.1779359280628763e-9,157.84522428822626,0.011454333,0.004916,ok
Pajek__dictionary28.mtx,24831,71014,1,18,6.136094127123526e-9,529.4127636804011,0.024866709,0.035333,ok
Pajek__foldoc.mtx,13338,60545,1,23,7.832681200199368e-9,559.5604261293253,0.0194655,0.023076458,ok
Pajek__football.mtx,28,52,0,0,0,0,0,0,skip(size)
Pajek__geom.mtx,3621,9461,1,15,8.442359318188548e-9,329.48789768523415,0.00340425,0.002348042,ok
Pajek__internet.mtx,52024,74627,1,21,7.219407420452713e-9,646.9436263014727,0.024188625,0.063855417,ok
Pajek__patents_main.mtx,4,3,0,0,0,0,0,0,skip(size)
Pajek__yeast.mtx,2224,6609,1,14,8.168560396476857e-9,406.4512029051294,0.002124417,0.001609666,ok
Pothen__barth.mtx,6691,19748,1,15,3.1027439069624834e-9,291.25354466275064,0.00490375,0.004337125,ok
Pothen__barth4.mtx,6019,17473,1,14,7.023512507875788e-9,275.6340639844331,0.003510042,0.003535125,ok
Pothen__barth5.mtx,15606,45878,1,14,3.758932505570473e-9,293.66188587122366,0.0084455,0.0097885,ok
Pothen__bodyy4.mtx,17546,52002,1,14,7.075373175740869e-9,290.4387523556786,0.009471708,0.01110625,ok
Pothen__bodyy5.mtx,18589,55132,1,14,4.288196029156755e-9,291.701625190452,0.010432375,0.011636625,ok
Pothen__bodyy6.mtx,19366,57421,1,14,4.3919772029588514e-9,296.7085212727051,0.01131225,0.012316541,ok
Pothen__commanche_dual.mtx,7920,11880,1,16,9.82546404535507e-9,493.2121212121212,0.005193583,0.004585959,ok
Pothen__mesh1e1.mtx,48,129,0,0,0,0,0,0,skip(size)
Pothen__mesh1em1.mtx,48,129,0,0,0,0,0,0,skip(size)
Pothen__mesh1em6.mtx,48,129,0,0,0,0,0,0,skip(size)
Pothen__mesh2e1.mtx,306,856,0,0,0,0,0,0,skip(size)
Pothen__mesh2em5.mtx,306,856,0,0,0,0,0,0,skip(size)
Pothen__mesh3e1.mtx,289,544,0,0,0,0,0,0,skip(size)
Pothen__mesh3em5.mtx,289,544,0,0,0,0,0,0,skip(size)
Pothen__onera_dual.mtx,85567,166817,1,15,3.415257626744455e-9,438.26747273958887,0.095645292,0.070714417,ok
Pothen__pwt.mtx,36463,144794,1,14,3.595861538970089e-9,271.11282235451745,0.036353708,0.025436,ok
Pothen__shuttle_eddy.mtx,10429,46585,1,15,3.5615716428190737e-9,221.38402919394656,0.032305584,0.006509958,ok
Pothen__skirt.mtx,7928,59379,1,13,4.41849700722105e-9,166.8450462284646,0.007726084,0.005642083,ok
Pothen__sphere2.mtx,66,192,0,0,0,0,0,0,skip(size)
Pothen__sphere3.mtx,258,768,0,0,0,0,0,0,skip(size)
Pothen__tandem_dual.mtx,94069,183212,1,15,3.5662660920721905e-9,444.7907069405934,0.117194917,0.079210625,ok
Pothen__tandem_vtx.mtx,18454,117448,1,14,5.445030863562323e-9,198.45531639534093,0.030943125,0.018538083,ok
PowerSystem__power197k.mtx,527,1029,1,15,9.496411937443444e-9,255.52478134110788,0.000654583,0.000181667,ok
Precima__analytics.mtx,93738,317655,1,36,3.112187881823245e-9,680.6403173254002,0.660090666,0.146352042,ok
Puri__ABACUS_shell_hd.mtx,23412,97536,1,14,3.807791543585384e-9,253.22379429133858,0.029471708,0.015749625,ok
Puri__ABACUS_shell_ld.mtx,23412,97536,1,14,3.807791543585384e-9,253.22379429133858,0.028220791,0.016248334,ok
Puri__ABACUS_shell_md.mtx,23412,97536,1,14,3.807791543585384e-9,253.22379429133858,0.024485625,0.016254292,ok
Puri__ABACUS_shell_ud.mtx,23412,97536,1,14,3.807791543585384e-9,253.22379429133858,0.060857791,0.015578084,ok
QCD__conf5_0-4x4-10.mtx,3072,59904,1,9,6.973757993062312e-9,126.24158653846153,0.00597725,0.003055041,ok
QCD__conf5_0-4x4-14.mtx,3072,59904,1,9,7.3086305198724e-9,125.81971153846153,0.004844125,0.003052958,ok
QCD__conf5_0-4x4-18.mtx,3072,59904,1,9,7.348988041712368e-9,125.02764423076923,0.0047345,0.003015833,ok
QCD__conf5_0-4x4-22.mtx,3072,59904,1,9,7.97635799860569e-9,126.00600961538461,0.00482175,0.003024458,ok
QCD__conf5_0-4x4-26.mtx,3072,59904,1,9,5.520889911635038e-9,128.05228365384616,0.004916833,0.003291459,ok
QCD__conf5_4-8x8-05.mtx,49152,958464,1,17,4.113918899377676e-9,252.927004039797,0.090137542,0.099142792,ok
QCD__conf5_4-8x8-10.mtx,49152,958464,1,11,7.912187236407923e-9,162.4203600761218,0.123076292,0.06386475,ok
QCD__conf5_4-8x8-15.mtx,49152,958464,1,12,3.1922568687118534e-9,177.32862580128204,0.124125834,0.07040725,ok
QCD__conf5_4-8x8-20.mtx,49152,958464,1,12,2.6657074908028674e-9,177.6893529647436,0.12009525,0.069255375,ok
QCD__conf6_0-4x4-20.mtx,3072,59904,1,9,7.134724860346439e-9,121.80228365384616,0.005461458,0.002789792,ok
QCD__conf6_0-4x4-30.mtx,3072,59904,1,9,7.195728082644203e-9,125.6953125,0.005016458,0.003033167,ok
QCD__conf6_0-8x8-20.mtx,49152,958464,1,12,2.755728001103921e-9,177.32466947115384,0.087321333,0.069684333,ok
QCD__conf6_0-8x8-30.mtx,49152,958464,1,12,2.7225322838695823e-9,177.73492588141025,0.086303292,0.069029917,ok
QCD__conf6_0-8x8-80.mtx,49152,958464,1,12,2.0088261672102412e-9,177.9823717948718,0.089223709,0.069391916,ok
QLi__crashbasis.mtx,160000,517604,1,16,5.9580980378763175e-9,288.0474803131351,0.1537465,0.099394708,ok
QLi__largebasis.mtx,440020,2560040,1,4,3.14394345614735e-9,65.58806268652053,0.372473125,0.11695275,ok
QLi__majorbasis.mtx,160000,517604,1,16,5.9580980378763175e-9,288.0474803131351,0.185951041,0.09374025,ok
QY__case39.mtx,40215,516021,1,10,2.9801085843637986e-9,110.79585908325437,0.043414875,0.023273833,ok
QY__case9.mtx,14453,72171,1,11,5.582427925929637e-9,140.51684194482547,0.00692125,0.005681875,ok
Quaglino__viscoplastic1.mtx,4326,21600,1,10,2.517907498711356e-9,168.2111111111111,0.002144,0.001825417,ok
Quaglino__viscoplastic2.mtx,32769,172782,1,9,2.7141461326666013e-9,149.1086050630274,0.050759625,0.012637083,ok
Rajat__Raj1.mtx,263741,518301,1,15,6.521480331759503e-9,302.67559777040753,0.144739667,0.135640458,ok
Rajat__rajat01.mtx,6765,18263,1,12,5.256481050249739e-9,208.54295570278705,0.103204916,0.002875542,ok
Rajat__rajat02.mtx,1941,4610,1,13,9.896670599980057e-9,200.63145336225597,0.056725917,0.000741708,ok
Rajat__rajat03.mtx,7602,12551,1,16,4.958788150116637e-9,368.22563939128355,0.002758541,0.003996709,ok
Rajat__rajat04.mtx,1041,3865,1,12,3.3288943679336337e-9,148.70996119016817,0.025061709,0.000372791,ok
Rajat__rajat05.mtx,301,468,0,0,0,0,0,0,skip(size)
Rajat__rajat06.mtx,10922,18061,1,16,4.4081549326161255e-9,369.5511876418803,0.003914583,0.005711917,ok
Rajat__rajat07.mtx,14842,24571,1,16,5.549536742933009e-9,378.81274673395467,0.009638292,0.008127375,ok
Rajat__rajat08.mtx,19362,32081,1,16,4.859228334590243e-9,379.13531373710293,0.006208333,0.010579042,ok
Rajat__rajat09.mtx,24482,40591,1,16,5.2592761775793205e-9,381.36769234559387,0.008382,0.013434042,ok
Rajat__rajat10.mtx,30202,50101,1,16,4.831258389270936e-9,382.20841899363285,0.04455725,0.016645125,ok
Rajat__rajat11.mtx,135,261,0,0,0,0,0,0,skip(size)
Rajat__rajat12.mtx,1879,5431,1,10,4.314823878889073e-9,145.7908304179709,0.041187208,0.000564667,ok
Rajat__rajat13.mtx,7598,20665,1,10,3.343573549601978e-9,133.21074280183885,0.002527375,0.001924,ok
Rajat__rajat14.mtx,180,654,0,0,0,0,0,0,skip(size)
Rajat__rajat15.mtx,37261,203162,1,12,2.56104222234206e-9,202.97821442986384,0.530183792,0.030197166,ok
Rajat__rajat16.mtx,87743,163338,1,15,7.738264202640305e-9,292.549957756309,0.228185333,0.047432792,ok
Rajat__rajat17.mtx,87749,163580,1,15,7.86462639795258e-9,292.3289827607287,0.229602458,0.047602,ok
Rajat__rajat18.mtx,87743,163537,1,15,8.147476449806882e-9,292.35466591658155,0.232560084,0.048627625,ok
Rajat__rajat19.mtx,819,1151,1,14,6.747028075287288e-9,317.47523892267594,0.002523083,0.00033375,ok
Rajat__rajat20.mtx,84408,257983,1,15,5.491142630716072e-9,258.18887291023054,0.469743125,0.055363541,ok
Rajat__rajat21.mtx,404775,602071,1,15,7.140236172056706e-9,323.75836902956627,0.275809166,0.197487375,ok
Rajat__rajat22.mtx,36955,77376,1,14,6.652884133179934e-9,267.5149658808933,0.29959725,0.0177835,ok
Rajat__rajat23.mtx,107536,222296,1,16,6.154592480208208e-9,308.61208478785045,0.72607375,0.061634292,ok
Rajat__rajat24.mtx,355825,793658,1,15,7.125407399865481e-9,277.93968560765467,0.7739405,0.189802459,ok
Rajat__rajat25.mtx,84859,258941,1,14,6.4454755423745795e-9,242.73686283748034,0.46854275,0.054516959,ok
Rajat__rajat26.mtx,47733,97634,1,16,7.200955561067965e-9,306.49667124157565,0.479176834,0.025744291,ok
Rajat__rajat27.mtx,17319,38242,1,16,5.637211259651277e-9,313.7279430992103,0.027021083,0.009996083,ok
Rajat__rajat28.mtx,84859,258941,1,14,6.4454755423745795e-9,242.73686283748034,0.472045917,0.053540625,ok
Rajat__rajat29.mtx,636847,1474796,1,14,2.039097710625243e-9,191.82236322854143,0.5342725,0.246645917,ok
Rajat__rajat30.mtx,641709,2765562,1,12,4.715842421338563e-9,161.83813488903883,1.233154958,0.323753959,ok
Raju__laminar_duct3D.mtx,62274,1842674,1,10,6.180500093503142e-9,109.63018960488941,0.266264875,0.079531083,ok
Rommes__M10PI_n.mtx,682,689,0,0,0,0,0,0,skip(size)
Rommes__M10PI_n1.mtx,526,533,0,0,0,0,0,0,skip(size)
Rommes__M20PI_n.mtx,1182,1198,1,20,5.69058092585661e-9,742.5709515859767,0.000607542,0.000971458,ok
Rommes__M20PI_n1.mtx,1026,1033,1,19,9.677431598978883e-9,629.4094869312681,0.001003417,0.000741833,ok
Rommes__M40PI_n.mtx,2182,2198,1,20,5.009244249036596e-9,766.9699727024567,0.001167541,0.001957917,ok
Rommes__M40PI_n1.mtx,2026,2033,1,19,8.171175802804068e-9,721.8878504672897,0.001074625,0.001728875,ok
Rommes__M80PI_n.mtx,4182,4198,1,20,6.471414956453151e-9,836.8556455454979,0.001988542,0.004274333,ok
Rommes__M80PI_n1.mtx,4026,4033,1,19,6.542574749604904e-9,790.4527646912968,0.001902792,0.005180333,ok
Rommes__S10PI_n.mtx,682,689,0,0,0,0,0,0,skip(size)
Rommes__S10PI_n1.mtx,526,533,0,0,0,0,0,0,skip(size)
Rommes__S20PI_n.mtx,1182,1198,1,20,5.69058092585661e-9,742.5709515859767,0.000550708,0.000978375,ok
Rommes__S20PI_n1.mtx,1026,1033,1,19,9.677431598978883e-9,629.4094869312681,0.000962375,0.000729084,ok
Rommes__S40PI_n.mtx,2182,2198,1,20,5.009244249036596e-9,766.9699727024567,0.001303083,0.001945084,ok
Rommes__S40PI_n1.mtx,2026,2033,1,19,8.171175802804068e-9,721.8878504672897,0.001056416,0.001723,ok
Rommes__S80PI_n.mtx,4182,4198,1,20,6.471414956453151e-9,836.8556455454979,0.001986208,0.004248792,ok
Rommes__S80PI_n1.mtx,4026,4033,1,19,6.542574749604904e-9,790.4527646912968,0.001894959,0.003882333,ok
Rommes__bauru5727.mtx,19253,42067,1,16,7.618783535944312e-9,356.4222787458103,0.009835959,0.012404625,ok
Rommes__bips07_1693.mtx,6543,14719,1,16,7.515797108121037e-9,338.9110673279435,0.00327125,0.003812583,ok
Rommes__bips07_1998.mtx,9988,21843,1,16,4.7399706900646405e-9,352.59625509316487,0.0044545,0.00609025,ok
Rommes__bips07_2476.mtx,10095,22049,1,16,5.177947145680584e-9,350.388316930473,0.005825084,0.006132958,ok
Rommes__bips07_3078.mtx,10124,22044,1,16,7.390482334952392e-9,354.6260206859009,0.004467625,0.006164291,ok
Rommes__bips98_1142.mtx,6287,14297,1,17,4.35852941502173e-9,348.2746730083234,0.003205709,0.003730416,ok
Rommes__bips98_1450.mtx,6549,14726,1,16,9.72860186807494e-9,331.0878717913894,0.003392041,0.003704125,ok
Rommes__bips98_606.mtx,6132,13995,1,16,7.588638508864847e-9,337.98356555912824,0.003063167,0.0035675,ok
Rommes__descriptor_xingo6u.mtx,9881,21375,1,16,7.064898759526102e-9,355.99195321637427,0.009434708,0.005964042,ok
Rommes__juba40k.mtx,19251,42063,1,16,7.529780560363115e-9,356.71255022228564,0.0081435,0.011827375,ok
Rommes__mimo28x28_system.mtx,6507,14587,1,17,8.312806615490951e-9,360.48227874134506,0.00309225,0.004085959,ok
Rommes__mimo46x46_system.mtx,6507,14587,1,17,8.312806615490951e-9,360.48227874134506,0.002939709,0.004045083,ok
Rommes__mimo8x8_system.mtx,6509,14595,1,18,4.206063368936043e-9,382.0032887975334,0.002917542,0.004482333,ok
Rommes__nopss_11k.mtx,6345,14313,1,17,5.3507219723345715e-9,349.27261929714246,0.004271375,0.00379925,ok
Rommes__ww_36_pmec_36.mtx,66,569,0,0,0,0,0,0,skip(size)
Rommes__ww_vref_6405.mtx,6507,14587,1,17,8.312806615490951e-9,360.48227874134506,0.002920125,0.004059916,ok
Rommes__xingo3012.mtx,9877,21377,1,16,9.838352308210191e-9,356.5499368480142,0.004552875,0.005997375,ok
Rommes__xingo_afonso_itaipu.mtx,6507,14587,1,17,8.312806615490951e-9,360.48227874134506,0.002914125,0.004033167,ok
Rommes__zeros_nopss_13k.mtx,6507,14587,1,17,8.312806615490951e-9,360.48227874134506,0.002933583,0.004054125,ok
Ronis__xenon1.mtx,48570,566260,1,12,4.066405048395142e-9,142.0968600996009,0.04311125,0.035968667,ok
Ronis__xenon2.mtx,157410,1854612,1,12,3.4015503724317364e-9,141.86342372420754,0.162249125,0.118017209,ok
Rost__RFdevice.mtx,72366,163379,1,17,4.919576428443254e-9,575.9869995531861,0.056020709,0.060574708,ok
Rothberg__3dtube.mtx,45330,1584144,1,14,7.996482978574667e-9,146.18848034017108,0.261597875,0.089277125,ok
Rothberg__cfd1.mtx,70656,877462,1,12,8.305232809942686e-9,142.9604746416369,0.161031834,0.070109125,ok
Rothberg__cfd2.mtx,123440,1480983,1,13,4.253217202558468e-9,154.98963998911535,0.161057875,0.114780584,ok
Rothberg__gearbox.mtx,107624,3250488,1,11,3.395707878902404e-9,114.63559748566985,0.357324458,0.151697708,ok
Rothberg__struct3.mtx,32142,385649,1,11,6.530070623926941e-9,127.98100345132491,0.065626417,0.025209083,ok
Rothberg__struct4.mtx,4350,116724,1,9,7.5934609503138e-9,98.60537678626504,0.013054708,0.004720167,ok
Rudnyi__water_tank.mtx,60740,990191,1,12,3.2624076474271434e-9,134.97601977800244,0.072679125,0.0629125,ok
SNAP__CollegeMsg.mtx,1857,10828,1,10,5.360571494487764e-9,226.5062800147765,0.009305584,0.001483375,ok
SNAP__Oregon-1.mtx,11174,23409,1,13,2.6621447895616804e-9,296.4959630911188,0.020816,0.005533,ok
SNAP__Oregon-2.mtx,11461,32730,1,12,5.021804277823942e-9,229.77341888175985,0.100993792,0.008730959,ok
SNAP__amazon0302.mtx,262111,454587,1,22,8.095447956682182e-9,729.7507539810862,0.216487958,0.431906292,ok
SNAP__amazon0312.mtx,400727,1049624,1,21,7.616221050290543e-9,669.0712512290115,0.434242,0.805434375,ok
SNAP__amazon0505.mtx,410236,1140454,1,21,8.726002998714408e-9,665.8350867286186,0.489085041,0.806342292,ok
SNAP__amazon0601.mtx,402809,1138899,1,23,6.632832646305734e-9,720.9419035401735,0.510408458,0.891020958,ok
SNAP__as-735.mtx,6474,12572,1,14,8.605482099212267e-9,311.6057906458797,0.004364167,0.003018542,ok
SNAP__as-caida.mtx,26475,53381,1,16,5.084713563661338e-9,394.50411194994473,0.0454665,0.01990275,ok
SNAP__ca-AstroPh.mtx,17903,196972,1,42,4.555575878763647e-9,646.4213492273013,0.1226085,0.085856125,ok
SNAP__ca-CondMat.mtx,21363,91286,1,16,8.957519770598013e-9,362.92811603093577,0.031981125,0.028397709,ok
SNAP__ca-GrQc.mtx,4158,13422,1,16,8.414326322526578e-9,337.0108776635375,0.00308025,0.003031542,ok
SNAP__ca-HepPh.mtx,11204,117619,1,14,5.842182712492026e-9,195.2767835128678,0.037502416,0.014683584,ok
SNAP__ca-HepTh.mtx,8638,24806,1,15,9.476799901266472e-9,416.86164637587683,0.00765725,0.008184083,ok
SNAP__cit-HepPh.mtx,26513,147039,1,15,3.6741110960805616e-9,326.57427621243346,0.167909417,0.034310291,ok
SNAP__cit-HepTh.mtx,20036,104102,1,14,9.72611905553354e-9,304.5268294557261,0.092995958,0.022441667,ok
SNAP__com-Amazon.mtx,334863,925872,1,19,5.289911834462147e-9,547.4557638636874,0.420997791,0.58382025,ok
SNAP__com-DBLP.mtx,317080,1049866,1,18,7.46958352788198e-9,555.9607683266246,0.42633825,0.537547167,ok
SNAP__com-Youtube.mtx,1134890,2987624,1,33,8.996181475252981e-9,1796.5888297858098,1.953266709,4.190820791,ok
SNAP__email-Enron.mtx,33696,180811,1,14,4.350918774096846e-9,410.53508912621464,0.239765667,0.050486083,ok
SNAP__email-Eu-core-temporal.mtx,930,12487,1,13,3.862133397789893e-9,181.4628013133659,0.003455708,0.001130709,ok
SNAP__email-Eu-core.mtx,964,12961,1,7,4.434017196945297e-9,87.7578890517707,0.003606833,0.000572292,ok
SNAP__email-EuAll.mtx,54444,92013,1,13,9.225961124453416e-9,319.6819145120798,0.027853167,0.0240085,ok
SNAP__loc-Brightkite.mtx,56739,212945,1,15,9.510776225828043e-9,511.97536922679564,0.257685708,0.079546958,ok
SNAP__loc-Gowalla.mtx,196591,950327,1,15,5.390555634804553e-9,466.6043214598764,0.670039375,0.329174667,ok
SNAP__p2p-Gnutella04.mtx,10854,18344,1,17,4.2586699393519796e-9,715.6959223724378,0.00820175,0.01025675,ok
SNAP__p2p-Gnutella05.mtx,8797,14609,1,17,5.2207327125400325e-9,720.4944212471764,0.006542667,0.008074042,ok
SNAP__p2p-Gnutella06.mtx,8684,15020,1,16,7.1799171851682816e-9,673.2527296937417,0.006647167,0.0075265,ok
SNAP__p2p-Gnutella08.mtx,6262,9719,1,16,5.587403772189666e-9,657.39438213808,0.003753792,0.004629458,ok
SNAP__p2p-Gnutella09.mtx,8056,12411,1,17,4.815137877953344e-9,712.1480944323584,0.005088292,0.006636667,ok
SNAP__p2p-Gnutella24.mtx,26002,35475,1,37,5.440725970720364e-9,1722.073347427766,0.015655334,0.054390333,ok
SNAP__p2p-Gnutella25.mtx,22252,30443,1,16,8.945570388196048e-9,730.9450448378938,0.01755425,0.019513375,ok
SNAP__p2p-Gnutella30.mtx,36324,48223,1,89,9.532936448671616e-9,4061.927296103519,0.058109625,0.182151375,ok
SNAP__p2p-Gnutella31.mtx,61962,76460,1,19,5.255344129627564e-9,851.7397331938269,0.034084167,0.066799375,ok
SNAP__roadNet-CA.mtx,1957027,2760388,1,19,7.327838373772646e-9,615.580547010058,1.346498542,2.723389667,ok
SNAP__roadNet-PA.mtx,1087562,1541514,1,18,8.532518244499112e-9,581.1576800470187,0.741436625,1.404317166,ok
SNAP__roadNet-TX.mtx,1351137,1879201,1,19,8.060118123495435e-9,614.6656174618894,0.898316458,1.834296333,ok
SNAP__soc-Epinions1.mtx,49146,218818,1,16,5.616545009412987e-9,490.37603853430704,0.086068667,0.070933208,ok
SNAP__soc-Slashdot0811.mtx,77360,417759,1,14,8.2699769523957e-9,590.3071100802138,0.268073458,0.146154083,ok
SNAP__soc-Slashdot0902.mtx,82168,438643,1,14,7.902889377766339e-9,585.966847755464,0.262193334,0.144661958,ok
SNAP__soc-sign-Slashdot081106.mtx,63521,202394,1,16,4.221024381691389e-9,715.9764024625235,0.165318625,0.093859792,ok
SNAP__soc-sign-Slashdot090216.mtx,67616,212670,1,15,4.707798207708892e-9,680.007335308224,0.171916292,0.097784,ok
